Industry_Energy,Industry_Finance,Industry_Government,Industry_Healthcare,Industry_Manufacturing,Industry_Media,Industry_Retail,Industry_Technology,Industry_Transportation,Country_Canada,Country_Germany,Country_India,Country_Japan,Country_Pakistan,Country_Singapore,Country_UAE,Country_UK,Country_USA,Remote_Work_Possibility_No,Remote_Work_Possibility_Yes,Company_Size_Medium,Company_Size_Startup,Education_Level,Automation_Level,AI_Tool_Usage,Hiring_Trend_2026,Years_Experience,Average_Salary_USD,Job_Growth_2030,Work_Hours_Per_Week,Performance_Score,Job_Satisfaction,Upskilling_Needed,Is_Machine_Learning,Is_Analyst
False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,2,0,2,0,19,138892,32,30,3.84,1.45,True,0,1
False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,2,0,1,11,56030,-4,50,2.64,1.97,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,2,1,2,12,136171,18,58,2.07,4.28,False,0,1
False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,2,0,1,1,9,54242,-8,34,2.68,3.71,True,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,2,0,5,195911,16,53,3.92,2.24,True,0,0
False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2,2,0,1,5,154712,8,34,2.09,3.68,False,0,1
False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,1,2,1,2,22,46578,28,56,4.62,3.13,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,2,1,2,18,156962,24,35,3.02,1.11,False,1,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,3,1,2,1,16,134714,13,36,4.51,3.89,True,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,2,0,0,0,23,93239,28,40,4.6,2.6,False,0,0
False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0,0,3,218584,-6,44,3.47,2.46,True,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,3,0,2,1,2,111648,4,40,2.65,4.65,True,0,0
False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1,0,2,1,3,190146,39,34,3.8,4.73,True,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,1,2,22,88256,45,60,2.11,2.5,False,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,0,0,0,18,102165,-4,54,2.96,2.25,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,2,2,5,202052,13,53,2.98,1.58,True,0,0
False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3,2,2,0,2,46209,8,46,2.96,2.23,False,0,0
False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,1,0,20,148155,42,56,4.6,1.39,True,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,1,1,0,14,215018,19,52,3.21,2.81,True,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,2,0,2,16,41694,-1,43,3.26,2.49,False,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2,1,2,1,0,215896,2,48,2.85,2.27,True,0,0
False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,3,2,0,2,20,32026,25,33,4.13,2.91,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,1,0,0,188317,-6,44,3.37,1.41,True,0,0
False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,0,1,1,5,117501,40,56,3.01,2.95,True,0,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,1,2,2,1,10,105928,40,53,4.85,4.13,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2,0,0,2,3,63433,28,33,3.41,2.01,False,0,1
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,2,6,105320,15,30,2.93,4.38,False,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,0,0,1,16,215823,29,47,2.32,4.58,True,0,0
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,3,2,1,0,11,119244,35,51,4.08,3.76,False,0,1
False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,2,1,0,1,2,118988,13,54,3.83,2.69,False,0,0
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3,1,0,1,14,91947,19,38,2.1,1.81,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,2,2,2,10,33209,1,45,2.34,1.79,False,0,1
False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,2,2,2,15,103777,21,52,3.4,2.4,False,0,0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,2,2,2,12,187710,1,55,4.15,1.39,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,2,0,1,1,4,203088,4,35,2.18,4.98,True,0,0
False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,0,2,2,6,146124,43,48,3.12,1.21,False,0,0
False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,1,0,1,6,184819,24,44,2.43,2.64,False,0,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,2,2,2,0,23,47890,22,50,4.64,1.98,False,0,0
False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,3,1,0,0,1,37742,35,38,4.39,1.87,True,1,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,1,2,2,24,180036,28,57,4.18,3.91,False,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,0,2,0,15,172077,36,59,3.7,1.32,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,3,1,1,2,12,198787,-5,38,2.15,2.27,False,0,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0,2,2,2,5,147586,27,48,3.97,2.97,True,0,0
False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,2,2,0,2,5,141121,44,39,4.1,1.88,True,1,0
False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,2,2,2,17,177858,42,56,3.95,3.79,False,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,2,1,20,174941,20,41,4.38,4.14,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,0,0,1,1,7,139720,1,41,2.06,1.55,True,0,0
False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0,1,1,9,112627,32,60,2.53,2.97,False,0,1
False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3,2,0,2,8,42833,19,50,3.79,3.45,False,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,0,0,17,146944,23,48,3.04,4.84,True,0,0
False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,3,0,0,2,17,158753,36,50,2.34,2.51,True,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3,2,2,1,14,191690,-1,43,3.3,4.59,True,0,1
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,2,2,2,17,205817,-8,41,3.31,3.01,False,0,0
False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,1,0,0,1,12,205278,35,37,2.84,2.99,False,0,0
False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,1,0,1,0,18,137179,15,37,2.55,2.61,False,0,0
False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,2,0,2,16,151916,34,41,2.08,2.73,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,3,1,1,1,23,191570,36,49,2.82,4.81,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,3,0,1,0,4,219162,-1,52,4.61,3.92,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,3,1,2,1,24,125241,34,48,4.08,1.43,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2,0,2,1,0,48447,15,49,2.24,2.46,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,1,2,1,2,3,118793,24,49,4.3,3.49,True,1,0
False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,3,2,1,2,18,92513,-8,45,4.21,3.39,False,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,2,1,2,1,46699,31,33,4.48,3.75,True,0,0
False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,2,0,0,4,166169,5,30,3.66,2.44,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,3,2,2,2,1,58006,36,47,5.0,2.3,False,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,2,2,2,1,14,93389,39,35,4.53,3.75,True,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,2,2,2,0,12,70154,31,39,3.17,2.44,True,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,2,1,11,128605,43,46,3.12,2.71,False,0,0
False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0,1,2,0,22,89179,45,34,4.37,4.23,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2,0,0,2,21,160309,0,32,4.44,1.52,True,0,1
False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1,1,2,1,3,87463,0,37,4.76,1.83,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,0,2,2,13,139273,37,51,2.12,3.86,True,0,1
False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,0,1,2,14,54256,25,50,3.36,3.48,False,0,1
False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,3,2,1,1,13,196357,32,49,2.33,1.14,True,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,2,0,15,112235,17,41,4.67,1.67,True,0,1
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,2,2,0,16,77449,31,33,3.18,2.54,False,1,0
False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0,0,1,0,20,84168,33,36,2.34,4.78,True,0,1
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1,2,0,0,7,181424,-3,45,3.83,3.23,False,0,1
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,3,1,0,1,9,112336,-9,57,3.83,3.3,True,0,0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1,1,0,1,23,179877,-1,40,3.52,2.04,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,2,1,2,0,0,143243,44,54,3.35,2.01,False,0,0
